timestamp,usage,temperature
1652477098,3.8500000000022006,50.147
1652477108,3.1500000000051074,48.686
1652477118,3.1999999999971074,50.147
1652477128,3.9499999999952884,49.173
1652477138,3.8000000000193026,50.147
1652477148,3.1500000000051074,49.66
1652477158,3.0499999999938296,49.66
1652477168,3.799999999992014,50.147
1652477178,3.499999999994561,49.66
1652477188,3.4000000000014694,50.147
1652477198,3.3499999999821912,50.634
1652477208,3.300000000008392,49.66
1652477218,2.9500000000098368,49.66
1652477228,3.8000000000011056,49.66
1652477238,3.149999999996016,49.66
1652477248,4.300000000002925,49.66
1652477258,3.0000000000018368,50.147
1652477268,3.5499999999865537,49.66
1652477278,4.3500000000131145,50.147
1652477288,4.249999999992738,50.147
1652477298,3.350000000000378,49.903499999999994
1652477308,4.999999999990919,49.66
1652477318,3.400000000001473,48.686
1652477328,3.749999999990923,49.66
1652477338,4.800000000004747,48.199
1652477348,3.29999999999929,48.686
1652477358,3.049999999993833,50.147
1652477368,4.999999999990923,49.66
1652477378,3.449999999993466,49.66
1652477388,2.7500000000054747,49.4165
1652477398,5.1499999999942006,49.173
1652477408,3.750000000009109,49.173
1652477418,3.2000000000061988,49.66
1652477428,4.650000000001469,49.173
1652477438,3.9000000000032884,49.173
1652477448,3.4000000000105715,49.173
1652477458,4.799999999995656,50.3905
1652477468,3.199999999997104,50.147
1652477478,3.1500000000051074,49.66
1652477488,4.600000000000382,50.147
1652477498,3.350000000009473,50.147
1652477508,3.400000000001473,49.173
1652477518,5.39999999999965,50.147
1652477528,4.149999999999654,49.173
1652477538,3.4000000000105715,50.147
1652477548,4.699999999984378,49.66
1652477558,2.900000000008749,48.686
1652477568,3.2000000000062023,49.173
1652477578,4.800000000013842,48.686
1652477588,3.1499999999869175,49.173
1652477598,6.45000000000438,49.173
1652477608,10.20000000000438,49.173
1652477618,10.049999999992014,48.686
1652477628,11.14999999998874,50.3905
1652477638,10.700000000006199,51.121
1652477648,10.75000000000729,50.634
1652477658,10.799999999999287,49.66
1652477668,10.749999999998202,49.66
1652477678,9.94999999999893,50.147
1652477688,10.249999999987285,50.634
1652477698,10.60000000000402,51.121
1652477708,10.599999999985826,49.66
1652477718,10.599999999994928,50.634
1652477728,10.450000000000745,50.634
1652477738,10.699999999997104,50.147
1652477748,10.600000000004023,50.147
1652477758,11.000000000003652,50.634
1652477768,10.399999999990555,50.147
1652477778,10.1499999999942,50.147
1652477788,10.949999999993466,50.634
1652477798,10.599999999994921,51.121
1652477808,11.050000000004744,50.634
1652477818,10.850000000000378,50.147
1652477828,10.499999999992749,51.608
1652477838,10.900000000001473,51.121
1652477848,10.749999999998199,52.095
1652477858,10.500000000001835,51.3645
1652477868,10.500000000010935,51.121
1652477878,11.499999999987285,52.095
1652477888,10.500000000010928,52.095
1652477898,10.700000000006199,51.608
1652477908,11.149999999997835,52.095
1652477918,10.199999999995292,52.095
1652477928,11.09999999999674,51.608
1652477938,11.100000000005839,51.608
1652477948,10.099999999993102,52.095
1652477958,10.699999999997111,50.634
1652477968,10.95000000000256,51.608
1652477978,10.20000000000438,52.095
1652477988,10.449999999991647,51.608
1652477998,10.850000000000385,52.095
1652478008,9.899999999997831,52.095
1652478018,10.399999999990555,51.608
1652478028,10.650000000005107,51.608
1652478038,10.300000000006563,52.095
1652478048,10.699999999997107,52.095
1652478058,10.1000000000022,53.069
1652478068,10.299999999988376,51.608
1652478078,10.850000000009477,51.121
1652478088,10.699999999997111,51.608
1652478098,10.60000000000402,52.095
1652478108,10.550000000002925,52.095
1652478118,10.7499999999891,52.095
1652478128,10.349999999998563,51.608
1652478138,10.349999999998563,51.608000000000004
1652478148,10.799999999999294,52.095
1652478158,11.000000000003652,52.582
1652478168,10.150000000003292,52.095
1652478178,10.450000000000742,51.608
1652478188,10.90000000000147,50.634
1652478198,10.500000000001833,52.582
1652478208,10.90000000000147,52.582
1652478218,10.500000000010932,51.121
1652478228,10.649999999996018,51.608
1652478238,10.500000000001837,51.608
1652478248,10.450000000000742,51.608
1652478258,10.949999999993466,51.8515
1652478268,10.399999999999654,52.095
1652478278,10.90000000000147,52.095
1652478288,10.150000000003292,51.608
1652478298,11.400000000003292,52.095
1652478308,10.60000000000402,52.095
1652478318,10.699999999997104,51.608
1652478328,10.650000000005111,52.582
1652478338,10.20000000000438,52.095
1652478348,10.050000000010199,51.608
1652478358,10.500000000001837,52.582
1652478368,9.549999999999287,52.095
1652478378,10.75000000000729,52.095
1652478388,10.450000000000742,53.069
1652478398,9.950000000008021,51.8515
1652478408,10.549999999993833,52.095
1652478418,10.750000000007294,52.582
1652478428,10.349999999998559,52.582
1652478438,10.450000000009837,52.095
1652478448,10.399999999999661,53.556
1652478458,9.950000000017113,51.608
1652478468,10.500000000010932,51.608
1652478478,10.199999999995288,51.121
1652478488,10.649999999986921,51.121
1652478498,12.6499999999942,52.095
1652478508,19.850000000005835,52.095
1652478518,19.599999999991283,53.556
1652478528,20.19999999999529,53.069
1652478538,20.250000000014573,52.582
1652478548,19.950000000008018,53.069
1652478558,20.399999999999654,53.3125
1652478568,20.400000000008745,53.556
1652478578,19.600000000009477,54.043
1652478588,20.69999999998801,52.582
1652478598,20.149999999994197,53.556
1652478608,19.89999999998874,52.582
1652478618,19.75000000000366,53.556
1652478628,20.399999999990555,53.556
1652478638,20.39999999999056,53.556
1652478648,20.04999999999201,53.556
1652478658,19.85000000000584,53.069
1652478668,20.399999999999654,54.043
1652478678,19.700000000002564,53.556
1652478688,19.900000000006933,53.069
1652478698,19.750000000003656,54.53
1652478708,20.099999999993106,53.556
1652478718,20.749999999998195,53.069
1652478728,27.84999999999856,54.53
1652478738,20.600000000004016,54.043
1652478748,20.65000000000511,53.556
1652478758,20.099999999993106,54.043
1652478768,19.84999999999674,53.069
1652478778,20.399999999990566,53.556
1652478788,19.349999999994925,52.582
1652478798,21.10000000000584,54.043
1652478808,20.149999999994197,53.069
1652478818,20.69999999998801,53.556
1652478828,20.25000000000547,52.582
1652478838,20.54999999999383,53.069
1652478848,19.750000000003652,53.556
1652478858,20.7499999999982,53.069
1652478868,19.80000000000475,53.556
1652478878,19.950000000008018,53.556
1652478888,19.699999999993466,53.069
1652478898,20.550000000002925,53.069
1652478908,20.299999999997468,53.069
1652478918,20.299999999997475,53.556
1652478928,20.350000000007658,53.556
1652478938,19.949999999998923,54.043
1652478948,20.49999999999274,54.53
1652478958,19.4999999999891,53.069
1652478968,20.050000000010204,54.53
1652478978,20.05000000000111,53.069
1652478988,20.29999999997929,52.095
1652478998,20.29999999999747,54.043
1652479008,20.7000000000062,53.556
1652479018,19.650000000010564,53.069
1652479028,20.7000000000062,53.556
1652479038,19.85000000000584,54.043
1652479048,20.149999999994193,53.556
1652479058,20.300000000006563,53.7995
1652479068,19.799999999995656,53.556
1652479078,20.650000000005107,53.3125
1652479088,19.65000000000147,54.043
1652479098,20.099999999993102,53.556
1652479108,20.650000000005107,53.556
1652479118,20.500000000001833,54.043
1652479128,20.200000000013475,53.556
1652479138,19.749999999994557,53.069
1652479148,20.20000000000438,53.556
1652479158,20.500000000010928,55.017
1652479168,19.95000000000802,53.556
1652479178,20.999999999985466,53.556
1652479188,19.50000000000729,53.069
1652479198,20.349999999998563,53.556
1652479208,23.849999999993106,54.53
1652479218,19.80000000000475,54.043
1652479228,20.350000000007658,53.556
1652479238,20.450000000009844,53.069
1652479248,20.450000000000742,53.069
1652479258,19.949999999998926,54.043
1652479268,21.350000000011295,54.53
1652479278,20.199999999986193,53.556
1652479288,20.300000000006566,53.556
1652479298,20.050000000001113,53.556
1652479308,20.54999999999383,54.043
1652479318,20.69999999998801,53.069
1652479328,19.649999999992385,53.556
1652479338,20.299999999997468,54.53
1652479348,19.800000000004744,54.043
1652479358,19.899999999997835,53.069
1652479368,20.24999999999638,54.043
1652479378,20.649999999986917,53.556
1652479388,20.1499999999942,53.556
1652479398,21.149999999988736,52.582
1652479408,29.24999999999274,53.556
1652479418,30.700000000006206,55.504
1652479428,29.449999999997104,54.043
1652479438,30.25000000000547,55.017
1652479448,30.25000000000547,55.504
1652479458,30.100000000011292,53.556
1652479468,29.449999999997104,54.53
1652479478,29.799999999995652,55.504
1652479488,28.849999999993113,55.016999999999996
1652479498,30.100000000002204,54.53
1652479508,29.400000000005114,55.017
1652479518,29.549999999999287,55.504
1652479528,30.44999999999165,54.53
1652479538,29.65000000000147,55.504
1652479548,30.049999999992014,54.043
1652479558,29.699999999993466,55.017
1652479568,29.850000000005842,55.504
1652479578,29.549999999999287,54.53
1652479588,30.299999999988376,55.991
1652479598,29.350000000004016,55.504
1652479608,29.349999999985826,55.991
1652479618,29.349999999985826,55.504
1652479628,29.349999999985826,55.504
1652479638,29.65000000000147,55.7475
1652479648,29.749999999994557,55.991
1652479658,29.40000000000511,55.991
1652479668,29.80000000000475,55.991
1652479678,29.399999999996012,55.7475
1652479688,30.500000000001833,54.53
1652479698,28.700000000008018,56.965
1652479708,28.949999999995285,55.017
1652479718,29.749999999985462,55.504
1652479728,29.750000000003652,55.991
1652479738,28.900000000012387,55.504
1652479748,29.89999999999783,56.478
1652479758,29.049999999988376,55.991
1652479768,30.599999999994925,55.991
1652479778,29.300000000002928,55.991
1652479788,30.35000000000766,55.017
1652479798,29.649999999992374,55.504
1652479808,30.150000000003295,55.504
1652479818,29.29999999999383,56.478
1652479828,28.950000000004387,56.965
1652479838,27.349999999996747,55.991
1652479848,29.14999999999965,56.478
1652479858,30.350000000007658,55.504
1652479868,30.29999999998838,55.504
1652479878,29.350000000004023,55.504
1652479888,30.000000000000014,56.965
1652479898,30.00000000000911,55.504
1652479908,29.70000000000256,55.991
1652479918,30.750000000007297,55.504
1652479928,28.79999999999202,55.991
1652479938,29.607764658787637,55.991
1652479948,29.99999999999092,55.504
1652479958,30.59999999999492,56.478
1652479968,29.44999999998801,55.991
1652479978,29.799999999995652,56.965
1652479988,29.949999999998926,56.965
1652479998,30.149999999994193,55.991
1652480008,29.449999999988012,55.504
1652480018,30.850000000000378,56.478
1652480028,29.44999999999711,56.478
1652480038,29.80000000000474,56.478
1652480048,29.40000000000511,55.504
1652480058,30.099999999993106,56.478
1652480068,30.000000000000018,55.991
1652480078,30.300000000006563,56.478
1652480088,29.350000000004023,55.991
1652480098,31.09999999998765,55.504
1652480108,29.149999999999658,55.504
1652480118,28.74999999999092,55.504
1652480128,29.950000000008018,55.017
1652480138,30.600000000004023,56.478
1652480148,30.05000000000111,56.478
1652480158,30.550000000002925,55.991
1652480168,29.799999999986554,55.017
1652480178,30.149999999994193,55.504
1652480188,29.80000000000475,55.991
1652480198,29.549999999999287,55.991
1652480208,29.300000000002928,55.991
1652480218,28.749999999981824,54.53
1652480228,28.750000000000014,56.965
1652480238,29.550000000008385,55.991
1652480248,30.799999999990195,55.991
1652480258,30.55000000000293,56.478
1652480268,30.29999999999748,57.452
1652480278,29.349999999994925,55.504
1652480288,30.850000000009477,56.965
1652480298,30.799999999999287,55.017
1652480308,37.20000000000257,56.965
1652480318,39.650000000010564,55.991
1652480328,40.250000000014566,56.965
1652480338,39.19999999999165,56.478
1652480348,39.650000000010564,57.452
1652480358,39.350000000004016,56.965
1652480368,39.75000000000365,57.939
1652480378,37.89999999999966,57.939
1652480388,37.79999999998838,57.452
1652480398,39.40000000000511,56.478
1652480408,40.400000000008745,56.965
1652480418,41.14999999999783,57.939
1652480428,37.500000000000014,57.452
1652480438,39.14999999998146,57.452
1652480448,40.64999999999601,55.991
1652480458,40.30000000000656,57.939
1652480468,38.8999999999851,57.939
1652480478,36.600000000007654,56.965
1652480488,38.599999999987645,57.939
1652480498,39.84999999999674,56.965
1652480508,38.80000000000111,57.452
1652480518,37.44999999998983,58.426
1652480528,38.44999999999346,57.939
1652480538,39.95000000000802,56.478
1652480548,38.79999999999201,56.478
1652480558,40.20000000000438,57.452
1652480568,40.699999999997104,56.965
1652480578,37.699999999995285,57.452
1652480588,37.00000000000729,57.939
1652480598,39.25000000000183,58.182500000000005
1652480608,39.25000000000183,57.939
1652480618,39.20000000000984,57.939
1652480628,39.700000000011656,58.913
1652480638,40.049999999982916,57.939
1652480648,38.2999999999811,58.913
1652480658,38.950000000013475,57.452
1652480668,37.30000000001384,58.426
1652480678,40.30000000000656,57.939
1652480688,38.8499999999931,57.939
1652480698,39.09999999999856,56.965
1652480708,40.1000000000022,57.939
1652480718,39.900000000006926,57.452
1652480728,38.89999999999419,56.965
1652480738,40.34999999999856,57.452
1652480748,39.75000000000365,59.4
1652480758,40.54999999999383,58.426
1652480768,39.29999999999383,58.426
1652480778,38.600000000005835,57.452
1652480788,39.09999999999856,58.426
1652480798,39.449999999997104,58.426
1652480808,39.25000000001092,57.452
1652480818,36.75000000000183,57.2085
1652480828,40.14999999999419,57.939
1652480838,39.70000000002075,58.182500000000005
1652480848,40.400000000008745,58.913
1652480858,40.0999999999931,57.939
1652480868,38.999999999996376,57.452
1652480878,38.34999999998219,58.426
1652480888,40.950000000002554,57.452
1652480898,39.700000000011656,57.939
1652480908,39.999999999981824,57.939
1652480918,39.74999999999456,58.426
1652480928,39.350000000004016,57.939
1652480938,40.59999999999492,58.426
1652480948,39.850000000005835,57.452
1652480958,40.34999999998037,56.965
1652480968,39.54999999999929,57.452
1652480978,39.199999999982545,57.939
1652480988,39.899999999997824,57.452
1652480998,39.05000000002475,57.452
1652481008,39.00000000001457,58.426
1652481018,39.54999999999929,58.913
1652481028,39.600000000009466,58.913
1652481038,37.85000000001675,57.939
1652481048,37.6000000000022,58.913
1652481058,36.59999999999856,58.182500000000005
1652481068,38.90000000003057,57.939
1652481078,40.300000000006555,59.4
1652481088,39.24999999999274,58.6695
1652481098,40.04999999999201,57.939
1652481108,40.60000000001311,57.452
1652481118,38.549999999995656,58.426
1652481128,40.400000000008745,56.965
1652481138,40.50000000001093,58.426
1652481148,38.750000000036394,57.452
1652481158,39.59999999999128,58.913
1652481168,39.34999999997673,58.6695
1652481178,37.749999999996376,57.452
1652481188,38.25000000000729,58.426
1652481198,38.59999999998765,58.913
1652481208,42.199999999975276,57.939
1652481218,47.69999999998619,58.426
1652481228,49.59999999999128,58.426
1652481238,49.450000000015294,58.426
1652481248,46.75000000001093,58.426
1652481258,47.950000000000735,60.374
1652481268,49.70000000001165,59.4
1652481278,47.45000000000802,59.4
1652481288,47.100000000009466,59.4
1652481298,48.099999999976724,58.913
1652481308,48.1999999999971,60.374
1652481318,48.7500000000182,58.913
1652481328,48.54999999999565,59.887
1652481338,50.24999999999637,59.4
1652481348,49.59999999999128,58.426
1652481358,50.34999999999855,60.374
1652481368,49.89999999999783,57.939
1652481378,49.10000000001675,59.887
1652481388,50.10000000002038,58.913
1652481398,48.799999999973814,58.913
1652481408,50.05000000001019,59.4
1652481418,48.34999999997309,59.4
1652481428,46.399999999976,59.4
1652481438,49.85000000000583,59.4
1652481448,50.850000000009466,60.374
1652481458,51.04999999999564,60.373999999999995
1652481468,48.94999999998619,58.913
1652481478,48.899999999994186,60.374
1652481488,47.60000000002039,59.887
1652481498,49.5499999999811,60.374
1652481508,49.79999999999564,58.426
1652481518,48.40000000000147,59.887
1652481528,50.00000000000001,60.861
1652481538,49.49999999998909,59.887
1652481548,49.60000000000947,60.374
1652481558,50.45000000003712,58.913
1652481568,49.24999999997454,59.887
1652481578,50.50000000001092,60.374
1652481588,50.25000000001456,59.4
1652481598,49.049999999970176,60.374
1652481608,48.90000000001238,59.4
1652481618,48.2999999999811,60.374
1652481628,50.55000000002111,59.887
1652481638,47.749999999996376,59.4
1652481648,48.69999999998983,59.4
1652481658,46.649999999990555,60.374
1652481668,47.74999999999637,60.373999999999995
1652481678,48.64999999999783,59.4
1652481688,49.000000000014566,59.4
1652481698,48.34999999997309,59.4
1652481708,49.89999999999783,59.887
1652481718,46.89999999998691,59.4
1652481728,48.99999999997818,59.4
1652481738,48.500000000003645,59.887
1652481748,51.000000000003645,60.374
1652481758,48.450000000011656,59.887
1652481768,49.44999999997891,59.887
1652481778,47.5500000000102,59.887
1652481788,49.25000000001093,59.887
1652481798,49.600000000009466,58.913
1652481808,49.34999999997673,60.374
1652481818,50.6499999999869,59.887
1652481828,47.59999999998401,59.4
1652481838,50.50000000001092,60.374
1652481848,49.150000000008745,59.887
1652481858,50.6999999999971,59.887
1652481868,48.94999999998619,59.887
1652481878,49.750000000003645,60.861
1652481888,48.49999999998546,60.374
1652481898,48.89999999999419,60.374
1652481908,47.84999999999856,59.887
1652481918,48.349999999991276,59.887
1652481928,48.29999999999928,60.373999999999995
1652481938,48.10000000001311,60.861
1652481948,47.10000000000947,60.861
1652481958,47.45000000000802,60.374
1652481968,45.99999999996727,59.4
1652481978,44.54999999999929,59.887
1652481988,45.75000000002548,59.887
1652481998,47.399999999979634,61.348
1652482008,49.44999999997891,59.887
1652482018,49.049999999988366,60.374
1652482028,47.84999999999855,60.374
1652482038,48.80000000001019,59.887
1652482048,50.000000000000014,59.887
1652482058,49.300000000002925,61.348
1652482068,49.09999999999855,61.348
1652482078,48.34999999999128,60.374
1652482088,49.4499999999971,60.374
1652482098,48.1999999999971,59.4
1652482108,59.54999999999929,60.861
1652482118,59.99999999996363,59.887
1652482128,58.100000000013104,60.861
1652482138,60.699999999997104,62.322
1652482148,59.09999999998036,61.348
1652482158,59.199999999982545,61.348
1652482168,58.45000000001165,61.348
1652482178,58.19999999997891,62.322
1652482188,60.40000000000874,61.835
1652482198,59.70000000001165,61.348
1652482208,58.85000000000219,62.322
1652482218,59.899999999997824,61.835
1652482228,59.04999999998837,61.348
1652482238,58.799999999973814,62.809000000000005
1652482248,60.14999999999419,61.835
1652482258,59.09999999999856,61.348
1652482268,59.30000000000292,60.861
1652482278,59.750000000021835,62.322
1652482288,58.85000000002039,62.322
1652482298,59.94999999997164,62.322
1652482308,59.49999999998909,61.348
1652482318,59.74999999998546,62.322
1652482328,63.899999999994186,62.322
1652482338,59.30000000000292,61.835
1652482348,59.54999999999928,61.835
1652482358,60.34999999999856,61.835
1652482368,59.349999999994914,61.835
1652482378,59.699999999993466,62.809000000000005
1652482388,59.349999999994914,62.322
1652482398,59.049999999988366,62.322
1652482408,60.549999999984735,61.835
1652482418,59.150000000008745,62.322
1652482428,57.99999999999273,62.809000000000005
1652482438,57.54999999999201,61.835
1652482448,56.64999999999055,61.835
1652482458,60.400000000008745,62.078500000000005
1652482468,60.14999999999419,61.835
1652482478,59.599999999973086,62.322
1652482488,60.05000000001019,62.322
1652482498,59.349999999994914,62.322
1652482508,59.39999999998692,62.322
1652482518,59.50000000000728,62.809000000000005
1652482528,58.79999999999201,62.809
1652482538,60.6500000000233,62.809000000000005
1652482548,59.29999999998473,62.809000000000005
1652482558,59.84999999998764,62.322
1652482568,60.450000000000735,62.809000000000005
1652482578,59.449999999978914,61.348
1652482588,60.20000000002257,62.322
1652482598,60.000000000000014,62.809000000000005
1652482608,59.750000000021835,62.322
1652482618,60.20000000000437,62.809000000000005
1652482628,59.69999999999346,62.809000000000005
1652482638,58.750000000000014,62.809000000000005
1652482648,60.30000000000656,63.296
1652482658,59.54999999999928,62.809000000000005
1652482668,57.89999999999055,62.809000000000005
1652482678,58.69999999998982,62.322
1652482688,57.14999999998327,61.835
1652482698,60.49999999999274,62.322
1652482708,58.799999999992,62.322
1652482718,58.650000000016014,62.809000000000005
1652482728,59.65000000000146,61.835
1652482738,58.90000000001238,62.322
1652482748,59.64999999996509,61.835
1652482758,59.84999999998764,62.322
1652482768,58.55000000001383,62.322
1652482778,60.599999999994914,63.296
1652482788,59.29999999998473,61.835
1652482798,59.85000000000583,62.809
1652482808,60.20000000000437,62.322
1652482818,57.45000000000801,63.783
1652482828,59.84999999998764,61.835
1652482838,59.79999999999565,62.322
1652482848,59.699999999993466,62.809000000000005
1652482858,60.299999999988366,63.296
1652482868,59.79999999999564,62.809000000000005
1652482878,60.34999999999855,63.783
1652482888,59.50000000000729,62.322
1652482898,58.99999999999637,63.296
1652482908,59.849999999987645,63.296
1652482918,59.899999999997824,62.322
1652482928,58.70000000000801,62.322
1652482938,60.74999999998909,63.296
1652482948,59.35000000001311,62.809000000000005
1652482958,60.39999999997236,62.322
1652482968,60.35000000003494,62.809000000000005
1652482978,58.99999999999637,62.809000000000005
1652482988,59.4000000000051,62.322
1652482998,59.94999999998983,62.809000000000005
1652483008,59.05000000000656,63.296
1652483018,62.14999999998328,63.296
1652483028,62.29999999999564,62.809000000000005
1652483038,62.949999999982545,63.296
1652483048,65.0,63.783
1652483058,65.69999999999709,63.783
1652483068,65.049999999992,63.296
1652483078,64.84999999996944,62.809000000000005
1652483088,65.25000000001457,63.296
1652483098,66.59999999998035,64.27
1652483108,66.44999999998618,63.783
1652483118,67.450000000008,63.783
1652483128,68.35000000000946,63.783
1652483138,67.80000000000655,62.809000000000005
1652483148,66.45000000000437,62.322
1652483158,67.84999999998035,64.27
1652483168,66.69999999998254,63.783
1652483178,67.5000000000182,63.783
1652483188,66.9000000000051,63.783
1652483198,67.09999999999127,63.783
1652483208,67.70000000000437,64.27
1652483218,68.20000000003347,63.296
1652483228,67.90000000000873,62.809000000000005
1652483238,66.40000000001238,63.783
1652483248,67.6499999999942,63.783
1652483258,67.549999999992,63.783
1652483268,67.60000000002037,64.27
1652483278,70.24999999997817,64.757
1652483288,69.39999999996873,64.5135
1652483298,69.09999999998035,63.783
1652483308,70.6000000000131,64.757
1652483318,67.5499999999738,64.757
1652483328,68.84999999998399,64.27
1652483338,68.05000000000291,63.296
1652483348,66.30000000001019,65.244
1652483358,66.35000000000218,63.783
1652483368,65.90000000001966,63.783
1652483378,67.5500000000102,64.27
1652483388,66.8499999999949,64.27
1652483398,67.05000000001746,64.27
1652483408,67.39999999999783,64.27
1652483418,66.79999999998473,65.244
1652483428,67.60000000002037,64.27
1652483438,67.89999999999054,63.783
1652483448,67.80000000002475,64.757
1652483458,67.75000000001455,64.27
1652483468,67.5,63.783
1652483478,67.14999999998327,64.27
1652483488,69.75000000000365,64.757
1652483498,67.65000000001237,64.27
1652483508,66.8999999999869,64.27
1652483518,67.74999999997817,64.757
1652483528,66.65000000000873,64.27
1652483538,65.30000000002474,64.27
1652483548,66.9000000000051,64.757
1652483558,67.94999999998254,63.296
1652483568,67.65000000001238,65.731
1652483578,66.8499999999949,64.757
1652483588,68.1500000000051,64.757
1652483598,69.69999999999345,64.757
